tsne_1,tsne_2
67.446846,27.095762
-23.66889,-28.67422
41.24714,-20.388374
3.341717,9.110758
-8.243818,-2.628827
-23.410479,-21.101633
-44.19399,6.7454543
6.9665647,15.180409
34.53086,-20.18121
-23.929714,-24.288843
-17.835009,-30.793604
-52.76553,-1.6162933
-60.829548,6.0419245
-31.515343,15.29446
58.13622,6.835348
-2.352311,-15.453307
-16.681509,-19.163628
59.683605,24.626898
25.980274,3.8729157
29.997305,4.900589
17.884102,-0.31021127
-47.775322,-6.6795025
-6.133015,-9.431434
84.993965,11.0174055
-42.869297,5.2508645
-18.154095,-28.281792
-54.497383,-8.796346
90.511314,-2.6812935
-53.01541,9.51999
-8.386494,-13.872982
65.38657,27.391697
16.04971,11.592523
57.531967,4.5410337
-55.065556,0.45452622
-32.660446,-8.0831585
86.89816,6.82486
-33.769695,-14.434641
-46.497173,17.495686
89.595055,0.3376933
-34.643127,-9.201171
19.97572,12.496575
-58.39324,-5.12131
-27.273134,6.296476
86.897125,6.907076
-45.47867,-17.19057
-50.890488,25.225893
-22.59573,4.718792
89.10598,0.96998626
-61.57036,-5.78433
5.591822,4.2693048
-22.190603,-9.94192
35.7921,-3.3374414
59.784775,-11.128338
76.67872,22.629747
-47.23974,-15.217289
-52.68037,10.697144
54.036377,-16.053967
77.29165,20.716124
-26.508728,-19.82322
-20.67406,-5.396099
-12.012901,-5.037111
-15.008753,-18.512537
23.635637,4.9315686
29.808271,-7.276149
-29.573902,-2.9272041
46.48001,-22.555128
5.635051,12.769229
-58.669777,-4.1587505
-19.254604,-13.77399
-44.607635,20.67911
52.838608,-19.930721
15.289866,-6.997483
68.64079,29.031403
55.688965,23.460049
-70.714485,25.87863
-49.9829,0.06788575
71.14094,25.622766
58.969406,-12.901648
75.51622,20.101328
62.811806,27.890684
54.369278,-14.526751
-54.43893,-9.45196
-57.017475,13.759342
30.481155,-14.634567
56.876698,-2.0139725
58.473415,-13.767691
25.963364,-5.3108573
26.88053,14.87803
42.942642,-3.9679222
52.21005,-20.110989
5.3050137,-9.162451
-7.0265574,-8.865396
-41.166046,5.6964526
-40.98067,21.85581
23.8126,9.846553
67.09987,-14.026289
-43.55641,-2.0764124
-21.54304,4.491788
-71.96947,-4.642338
-42.01739,-4.4543476
-66.43317,-4.1577544
89.01405,1.8269596
19.585527,4.1102204
59.32926,4.447493
10.418802,-7.7066617
-16.026997,-20.53256
58.978584,-12.438666
20.312582,7.726952
-12.392709,-7.1752777
-38.65606,-5.928547
-40.052326,-1.6071258
30.512096,-11.856067
-53.6316,26.165289
-15.669319,-14.788885
-50.740345,-9.304873
56.663864,16.152205
-59.179157,-11.186939
52.30104,-21.976665
57.699745,-10.041602
-29.495697,-20.231043
-10.929568,-14.175856
56.79783,22.788824
32.811207,3.029477
-22.016678,-43.69549
-6.6384034,-15.393364
5.0250134,-21.80722
-39.210907,0.33055422
-2.0447855,-24.292944
-41.847126,-2.8714156
31.318846,5.3258195
-38.38271,-5.013154
-64.464195,-3.9692614
-9.192931,-7.9963784
-59.278297,19.214924
-5.166253,-13.692208
-55.230736,-6.5571294
-22.57612,-24.852324
-32.439865,-13.469693
61.111324,-7.9303274
16.635487,9.024199
20.555061,14.324653
-10.074142,0.6941008
6.213151,-5.5582314
-83.55387,-2.0361297
19.670752,6.3886085
59.22122,7.2803135
12.337919,8.159083
-20.668556,-29.435072
-52.49169,-17.624418
32.610123,-6.611954
-26.985544,-3.3873906
-41.19115,7.8218713
19.924992,6.1316414
5.7171736,2.6610107
-69.62334,11.115169
-64.79119,2.1484017
-36.97696,-1.6733043
-13.370101,-7.088715
-17.851957,-9.59011
59.878826,-11.630211
-21.728138,-2.7830632
2.6330051,-21.962532
21.137438,13.280702
1.6019148,13.280869
-49.808178,-17.180202
-68.53111,10.110261
-15.7203455,-8.520489
-57.45186,22.648289
-24.34423,-5.3497987
-2.8460104,-5.3537602
-23.630095,-3.5948665
31.460577,3.871766
6.536429,-12.385281
-16.758173,-15.919061
-43.294483,-13.573928
4.330162,4.3147163
7.941803,-1.757989
54.052235,11.713163
-55.086754,-33.897594
7.787992,-11.936707
53.955086,-20.693195
-10.820383,2.702024
30.909063,-9.179345
12.608335,3.682735
-58.893997,-11.188417
-58.878098,13.320879
90.59459,-2.5727093
-21.935877,5.4583807
-45.474533,-3.059456
-48.17531,17.145033
-17.470718,-10.503181
-22.018267,-44.57304
31.611362,-10.4641285
-10.964825,-6.397266
86.16973,8.463209
-3.0576046,-15.613639
-37.195774,-4.7388897
-21.23029,-3.3352828
-45.6699,-7.90901
13.732671,9.303966
-23.029276,-44.531803
55.023304,-12.958993
-0.96142286,-12.048326
-43.404526,-23.325117
0.5103714,-7.4354095
-48.937798,24.985525
2.2724574,41.02807
-30.995304,-24.551582
-83.40514,-2.047422
-51.36033,11.994008
34.437805,-13.558102
59.735577,-10.09544
-37.02664,-7.5658164
-60.844788,18.489548
61.075264,10.592624
-9.9204855,-18.502142
-41.889458,-5.222308
-48.928703,-7.002278
-46.858707,9.659832
-67.620735,17.21863
-58.967293,13.675052
-38.366093,-3.6703851
4.671021,0.38841176
26.214333,-7.393221
0.8751314,39.86801
-48.911865,-3.4959779
-48.718678,8.258222
-31.749481,-6.583702
3.9682775,8.149481
26.167946,-2.176591
-56.234726,8.4513445
-28.380705,15.454307
32.573227,-12.923695
-17.042852,-27.894297
43.44138,-24.978859
56.029507,-17.964901
-7.420202,-5.6882987
90.717064,-3.328242
-48.21733,6.484661
26.996056,-2.1483574
-4.26777,2.6873996
62.568512,-3.0883858
18.068697,15.700341
52.17423,-20.527514
57.179905,15.120652
-15.818211,-0.076554626
22.173801,-2.0063868
-23.535334,-44.041325
86.372444,8.536939
38.97042,-20.977676
-33.83763,34.787865
-24.095669,-16.451284
46.72699,-20.320747
60.931995,25.190777
62.839325,2.4841905
-29.087473,-16.128735
69.52693,28.582804
5.108321,39.982773
-49.49739,5.884532
-42.858803,19.103844
-30.1611,-19.949047
-17.707388,-18.620148
56.58212,11.2877035
-59.50725,12.033889
0.29108277,27.308136
-14.702874,-2.045273
-52.6957,9.17405
-82.95759,-2.5148587
-14.743864,-0.32797843
-21.75839,-17.702469
-34.42023,-22.766548
6.8427567,-1.9687096
-3.6652586,-10.154141
-64.26834,-2.9676554
3.6877089,0.35553595
-21.86667,-14.284748
-32.75605,-4.330707
55.580143,6.6574364
-59.628456,16.815765
-44.50904,14.521824
14.502615,15.0174055
-37.19612,-11.398495
53.351383,-17.715652
-26.569805,-17.750582
-5.721051,6.4923463
8.726111,5.5176845
61.609608,9.86283
-10.423996,-6.705226
-49.21188,24.906063
58.023235,18.21108
-38.813053,8.42783
62.271305,5.894139
58.78402,-11.765871
35.5427,1.0435137
-41.89778,15.182617
-3.8717866,-26.456205
32.575443,8.531539
18.193365,11.193748
-40.750397,-6.3401413
-19.719322,-26.176401
-51.825314,23.536573
-12.348994,-5.0403633
1.5652615,-12.6173115
27.392715,2.055015
-9.601482,-24.152536
-2.458949,-5.447767
6.236617,-6.6693897
62.825943,-11.559419
55.44357,-17.031096
67.12218,-10.271443
74.323555,22.44857
-26.0524,-28.406754
-37.42129,21.979595
12.459466,20.567167
-72.91845,-3.7128487
-14.332199,-17.05472
-7.4586177,18.521254
-8.655743,-18.593979
15.377502,12.606248
-9.643992,-27.294092
-31.693865,2.101596
29.010406,8.100957
-11.44882,-16.717136
26.091476,17.723423
-43.494656,-23.581587
-65.70368,2.4662611
-26.991856,-30.143597
-54.05208,14.130116
90.91793,-3.9640138
-54.334232,2.5749607
-41.296925,-18.292334
61.589516,26.487225
60.688805,-1.0691227
9.776587,0.9158142
-2.186262,-13.245447
28.733465,-1.0969336
40.231926,-21.85713
-17.931112,-12.244715
-66.776855,14.885228
-53.694824,-1.5779566
11.073195,3.9961233
19.226084,8.892072
38.150936,-12.924557
-55.721695,9.978109
27.706003,3.7235215
-18.915703,-15.920174
-82.807625,-2.931836
63.997753,-4.258387
7.3784122,-0.88105565
-21.705002,-45.12187
29.850622,-8.366389
-28.34195,-17.837234
17.770529,21.492264
64.864525,-19.43652
7.9669456,1.5192606
17.201204,8.126357
-30.791899,2.2205815
63.675755,-4.5522366
-23.10462,3.6138403
-17.356743,-4.9766746
-28.45095,15.525279
60.355213,29.860287
12.823595,25.094948
32.080936,8.118827
20.071066,11.569841
-53.954693,-5.8302574
0.6945482,-14.208591
-5.9352794,6.234036
-19.352188,-8.517458
23.793987,5.7290835
36.41457,-24.498764
16.070368,3.460922
-22.729929,-13.127671
-63.088318,18.761543
62.799026,4.498304
-25.356298,-9.162175
-5.2953954,1.1526892
-70.09211,8.582984
-10.077062,-18.500168
-22.962133,-20.776608
-34.811623,11.771153
33.708984,-5.5713105
-8.49401,-2.539766
-66.12301,19.225683
6.690646,-3.0452638
-12.385729,28.824142
90.96863,-4.346053
-17.117186,-16.627851
-11.082205,-26.78587
12.829728,25.079704
13.503086,1.7616105
-38.04849,12.661414
56.29408,18.729242
89.15871,0.5359695
23.59695,6.8250957
61.707054,5.035104
-18.074503,-15.2263
-68.53875,10.792559
-25.909578,-28.106375
83.3836,12.557242
-1.705611,-11.189478
-10.793853,-20.017107
-53.61282,-10.272431
55.65451,-18.990597
-20.268307,-21.082603
-6.282004,-15.197729
-11.717596,28.573015
-35.872074,-14.192839
57.87835,12.106349
23.034357,0.8594348
-30.652351,-12.678619
-55.859024,14.071489
-33.304024,34.59945
9.574923,-3.4835021
-45.99024,-16.814745
-43.76678,9.769428
36.72385,-0.8727381
-64.34405,-2.6936862
-0.64705396,-16.946499
19.939428,4.844513
-15.505187,7.304559
88.65118,3.6479154
-37.872353,-17.420498
-22.685585,-45.77818
44.485924,-26.375727
69.05458,27.237383
3.6487582,8.752569
62.775883,-10.95422
57.745476,17.924065
-0.6289458,-16.663652
-33.298836,-7.402049
75.380264,23.9381
-73.9573,-5.3701377
30.71053,-5.883987
-64.924355,-12.471592
-25.465199,-18.337124
1.891427,41.63422
-34.240395,-21.061401
-56.23577,8.626807
1.4315305,42.892403
60.4521,24.127098
62.224403,-5.701698
42.471806,-22.842155
34.52972,-12.749884
-33.430344,-11.712267
-55.17164,-33.294353
-44.55394,20.56249
2.9152887,-0.309701
-1.6210668,-9.412923
23.490156,16.198435
9.341366,14.980313
55.695896,9.083556
-44.425415,-7.5812416
-8.313359,-6.372058
-42.446102,3.8179328
2.3323565,-12.269784
-1.0132933,-7.190693
-52.95667,19.635649
-23.683332,-14.55074
29.781294,4.492375
-50.675713,9.147398
41.16113,-11.27607
2.0337925,-6.0090184
-20.327507,-6.3360906
-60.336872,6.9837923
-15.312176,6.942682
18.964111,7.870363
-59.972427,0.4421803
90.47063,-2.373395
-54.609486,24.424242
-32.240856,3.1831775
75.304405,25.13461
24.154593,10.167185
-49.62682,26.633017
46.30863,-10.932374
-11.390255,2.8005407
27.94027,19.290497
-36.793655,8.829457
-6.3130445,-10.060792
-66.613,11.488144
-54.32586,15.45645
58.261494,19.565582
-67.45243,9.995552
69.94287,26.984274
37.7324,-16.821423
-3.771837,-3.4771125
61.747723,-6.4487367
35.28348,-18.129602
54.920597,-19.15962
12.825254,-4.0969424
63.523865,1.160294
-45.22719,21.742905
-49.807087,9.360907
-57.732132,3.6165059
60.006638,6.768222
-43.263687,5.8603716
58.896812,18.095615
43.963837,-24.527424
38.454647,-0.5042706
27.512161,0.29988816
3.712326,2.3413756
-36.53613,7.1798396
-8.641317,-21.417217
82.79991,16.267532
-40.017986,-8.400488
-37.847496,-0.4160557
-6.00612,-12.290929
19.096388,6.576428
1.2348483,6.7272887
41.956055,-4.223707
4.094181,13.544167
59.092228,-2.3898296
-3.2510064,-1.8249415
-12.419187,28.632181
-0.18889283,-13.353294
-27.461407,-2.7233691
27.445164,8.445132
-30.838207,2.2136378
-47.532223,-1.3760023
-8.377963,-21.213724
-31.826406,-7.002791
-18.534191,-14.0897875
-2.0791743,-20.463598
13.646254,1.5473967
17.050196,9.704196
58.3303,-18.127966
-63.497936,4.355384
2.0986104,1.3595853
6.500647,7.2558684
35.45308,-5.497431
-31.724506,2.0944686
88.075935,3.3401036
53.53306,-19.279394
15.409264,-5.8052845
-30.898748,0.9650077
6.7766867,-8.374838
34.126682,-13.379416
57.88652,24.701458
60.1327,-12.963037
-13.796692,-28.178202
-58.899513,-4.390909
10.955995,5.61174
16.557583,5.268545
-40.723362,-11.350462
-47.85425,4.1931334
-61.84589,21.96235
17.998716,17.34602
-35.715485,2.0820012
-37.871113,-1.3799691
66.303505,26.983727
-70.74472,14.70772
-58.436806,15.289242
31.848358,-6.8916464
52.841175,-18.370667
60.121075,-18.509342
-66.22138,-12.997495
57.000187,15.743297
-12.798816,28.513695
9.686486,7.6204643
57.044353,9.67017
45.089684,-14.85569
-60.259953,4.3121285
-48.3413,-12.936928
-69.24467,10.061241
-51.008064,21.61962
33.902924,-6.2308893
75.998146,23.320583
18.012726,5.4802895
-52.655186,4.5351276
14.55566,2.9892569
-68.69821,11.888997
-38.76802,22.091372
-57.524685,-11.06484
-27.866951,-18.889132
88.769455,3.1478415
-30.702108,-5.390525
40.773705,-18.9479
-62.07281,-4.74712
80.30429,19.815313
55.794155,-15.845772
-5.223184,1.1824943
-2.8672836,-8.518813
-47.83053,6.5690746
-42.08281,10.702934
-36.665977,6.131994
61.810562,-11.74987
87.10887,5.882241
81.997475,16.475933
-23.634182,-44.10404
-19.378029,-19.516443
26.844961,9.384362
-62.530994,-2.578684
31.17479,-17.592518
7.9842806,-2.837246
45.547165,-22.342201
-45.950638,3.989133
58.491226,19.284958
55.972805,-11.10294
-22.346014,-23.627796
60.110954,25.207323
-41.70723,0.6008199
-61.597683,11.024878
-42.36396,6.6419425
-8.342007,-11.100314
-22.04745,-7.228364
32.872803,-13.311731
-8.728501,-3.7220805
59.895393,-15.465795
-51.625004,17.72759
-28.377462,-9.702698
19.843294,9.448937
-40.620018,15.911311
-6.849365,-0.29543436
26.012444,13.220515
-7.02652,-15.408504
-64.98801,-6.1793914
-62.050243,16.55944
37.73426,-12.642587
38.314503,-18.374287
28.976469,2.2610452
-58.364758,11.154005
87.295494,5.527193
90.94238,-4.141108
25.631636,2.4027839
-69.57556,9.459283
-22.026096,-45.252327
59.20773,-9.576631
-19.478891,1.9716072
58.58137,7.285627
2.1828704,1.6916524
73.96868,24.031637
0.7242924,-7.407151
-62.971962,-12.816004
-49.337692,5.7345266
-1.1952254,-9.543286
-58.38604,-4.312937
-46.04141,2.8803942
26.314009,-5.474924
-63.67536,12.36047
-17.045197,-17.853298
35.819004,-20.221577
-55.278996,26.335781
12.1652355,15.210629
82.864655,14.14511
7.847934,-12.017311
26.221203,5.5943084
-22.65078,-45.096558
-52.72112,11.538795
-53.201805,-9.627709
-26.953379,-9.790185
27.165905,9.712843
13.175125,-2.845474
-29.899536,-8.835083
60.980267,8.42799
-18.090395,17.14371
-52.85302,-17.586348
60.29828,28.258747
-46.056667,6.2974863
85.34687,10.155801
-20.166248,-15.096534
-14.488099,-14.984228
11.176194,0.6941343
-11.115133,-25.103933
70.358955,27.544363
-62.527386,8.807482
-48.512573,1.0072747
-63.489025,-4.878832
33.512344,0.66715354
-25.273716,-29.852373
-35.274044,7.217457
86.4664,7.834258
-22.9787,-22.964241
34.837166,-19.58349
-45.24552,9.125454
27.952532,-15.450122
-50.343197,-9.4121
3.1053727,40.589966
-25.741482,3.0332952
-3.1400259,29.423113
-8.5810995,-9.405802
12.476607,6.47989
-39.081436,20.202198
75.65187,23.72422
6.343408,1.3698457
8.084919,10.595073
22.153593,-1.9380187
6.47063,-2.9227228
-41.11187,7.5382814
57.016674,6.1354733
16.551249,13.910235
-20.042597,-24.1292
-36.346878,18.549292
62.42617,-4.902428
55.982056,18.65066
-68.109856,3.7399669
-1.0576977,-3.403209
-64.54458,-1.20061
86.30405,5.6922483
88.28323,2.9785283
-64.18047,-12.698644
-19.024847,-3.1549313
45.687782,-21.999739
56.249947,16.539442
-55.57082,4.2755985
50.796608,-21.606821
-61.80224,23.47099
-31.813908,-8.691949
61.41125,10.099105
17.179628,15.028963
27.088968,-0.6234046
89.55596,0.86864847
-43.2377,0.9164849
-24.79394,-8.631592
-40.32505,-5.0278344
-48.806805,-17.89641
-32.41823,-10.87939
74.79002,25.171053
-18.183294,-2.919827
-35.374634,7.1262684
-10.722624,-6.9473777
7.852368,24.111488
-8.014835,4.1938233
-64.78129,-5.713777
-46.7949,-3.7692847
-18.114065,-12.956688
-39.191074,-4.972081
25.199099,8.856509
59.9251,-4.8976865
-33.771202,-14.489554
-62.58421,22.386938
-49.150295,17.790537
-0.79274386,-10.378192
23.546843,21.434881
-30.678833,-9.494755
26.253647,-3.2119384
-8.883281,-9.828889
-19.11975,-8.390148
11.606591,10.037434
-37.057007,15.170622
-28.857714,-20.367632
-31.526031,-13.793233
-36.77733,-17.243593
-42.796066,-6.733891
50.64459,-21.355625
65.18682,-15.865716
34.13449,-16.622122
-47.57112,2.1052132
-55.49751,18.971123
-5.425886,-16.062897
-28.166016,-11.3244505
17.267633,14.065439
58.54011,-13.818261
-9.099765,-11.323898
-52.85803,-4.280199
-45.297752,-23.270603
-55.86856,10.23681
18.720005,18.513361
39.52881,-22.163944
-8.99525,-1.9249918
-7.4592395,-7.4643974
75.20542,25.173655
-54.1213,17.734808
70.2773,27.762766
-63.981483,-3.9054084
-35.699974,22.2723
-38.063892,-18.30817
14.496554,3.020676
59.33232,-8.1518955
-18.475832,-7.872854
-60.780476,15.379182
-69.64189,9.887962
32.231045,8.369836
-8.10826,1.1764992
-20.904566,4.224251
87.35435,6.674784
85.91772,9.512707
37.166374,-17.296848
-59.45622,-5.3050413
33.863464,-0.9435467
-17.882784,-18.603815
85.92999,10.53838
15.551694,5.9792233
4.0387726,8.152375
76.41559,22.87052
-59.307384,-5.241945
-53.336086,-33.155487
42.44665,-3.890921
-48.440414,-15.489549
1.1453458,-10.333691
60.3217,27.237473
4.670795,13.127153
-39.86684,-8.481778
34.700123,-18.075802
-49.76488,-6.689554
29.464655,-12.672801
13.645523,4.379402
-31.178436,-18.346403
-16.778408,29.91765
10.74733,7.9896264
-52.457024,15.009265
38.493217,-11.721573
6.4933558,10.754056
-23.236597,-5.0765686
-0.920605,1.697718
24.944418,11.118131
-39.071472,-13.358484
61.982822,28.462704
10.06636,5.4072237
6.200272,-6.3150954
-61.160866,11.6298
-56.765793,12.580202
29.220028,-3.4827778
21.798698,5.52291
-54.826374,-2.1909554
3.8683372,3.1025088
-32.956,6.322756
7.360499,6.8115444
79.2798,23.555117
-69.382324,12.193749
-57.70666,-4.7448006
38.801056,-10.566351
24.435946,-4.9960375
32.774685,4.7647486
-2.520913,-7.146646
-1.9768686,-6.7439895
-31.936844,-24.606094
54.617878,21.169601
15.947689,5.140259
18.127731,7.4171495
-39.011005,0.5759971
47.887028,-14.098731
-24.880371,-14.049529
5.1480584,-2.2648706
-83.40337,-2.7049868
0.1806322,-7.4033475
-71.34621,9.253447
-41.661327,8.207856
79.85571,19.398247
1.4345149,2.6031656
36.331455,2.948656
66.33575,27.303797
-25.036728,-22.849106
4.759214,-9.837583
-53.522823,12.1819515
-6.015402,-3.6211946
53.828926,18.543
-70.05887,9.747942
-61.466988,11.20726
-30.155634,16.474957
33.586647,-7.689121
41.254124,-19.308989
-49.17651,15.522093
-29.630379,-16.078066
-36.29067,-5.73949
55.576958,-14.98815
59.630047,6.969035
-9.234014,-7.9174323
55.124226,22.922686
85.55626,9.282898
0.19798706,-5.645807
-19.992851,-18.754011
-21.935337,4.612923
-50.98281,16.313437
13.5178,7.1039295
58.981014,-5.4731975
-43.72701,-12.822509
6.5403566,12.688044
-47.358234,-14.482946
-22.550257,-12.132042
33.99533,-16.430872
-15.149848,-21.992239
-43.731483,-25.726673
-26.082762,-5.203252
-7.21899,-1.6957121
-57.42871,-6.6531205
46.906227,-19.662525
56.84568,26.585846
59.208073,1.9503266
-29.991442,-18.631105
-21.380022,-18.519928
-39.090485,0.13192709
36.20882,-17.227745
-27.27683,-18.446117
-44.365955,-0.07768155
38.736248,-23.782175
2.2566783,26.442678
-21.318178,4.2090387
20.439796,9.256737
-42.034534,-9.993426
52.831196,-14.7034645
36.5415,8.913787
3.5384011,-8.05854
-61.719772,0.3956486
62.152756,26.206892
86.69208,6.83418
21.679506,8.397265
78.71343,21.052692
51.306095,-4.7478943
-27.81845,-23.816675
-30.931547,-18.525799
-2.7607427,-13.787923
54.71095,-15.518832
-3.0268779,-17.348429
-18.820724,17.412558
-54.91482,-16.348192
28.260735,13.276453
-66.95709,6.679824
-15.873759,26.187342
-48.986233,21.929163
-4.2513533,-5.7947683
-59.008472,14.016822
35.28463,6.4808817
16.355856,9.894903
37.5672,-15.351298
60.308357,-14.710989
-45.81966,-27.640106
-52.908783,19.57736
59.101135,2.3927696
-49.78868,11.128272
-61.445908,-3.8611622
38.744247,-23.982872
-45.248775,-17.498299
-64.078316,-11.411373
-66.94164,11.461614
14.677481,7.4265747
-73.70936,-5.811283
-44.018826,0.06761055
-1.4490417,-8.541284
57.275486,26.390934
25.714485,8.239225
69.31996,28.550484
65.36837,29.11378
23.337059,-3.0799105
-66.2019,15.934475
-16.876377,30.51703
23.311893,16.347414
80.934166,20.14632
-38.592705,-4.7524934
-45.28058,6.8122067
-55.501026,-4.6147146
65.998856,27.333006
20.676323,4.77587
-55.85447,-3.018713
55.86521,-7.6342897
88.38949,3.694114
-53.63686,8.62563
58.113102,-16.065212
-47.353226,-1.0337262
1.248401,-5.094612
-47.289642,-18.20116
44.22487,-21.085365
-44.40648,12.373292
54.56292,-19.80185
-4.5800853,5.0368667
21.266346,20.311838
58.92489,-13.972624
-20.457603,18.068691
-53.049305,-17.733278
-27.294903,-27.611803
62.400547,-13.607063
38.705273,-8.37252
18.86988,3.7293782
19.851797,1.7895092
-0.88765043,-3.4335043
2.8247507,-6.0380306
-3.1114361,-10.84571
-64.63863,-1.2605003
90.929596,-4.093435
37.774643,-17.910975
-57.56682,12.316374
83.81491,10.751682
-65.68987,-4.1826577
-42.922123,8.537836
-54.938183,-33.647263
-8.389678,-16.30695
57.433014,21.236841
2.8682063,26.342121
-48.990215,25.569447
17.81181,3.9420226
52.531734,-9.638051
61.72129,-1.3137519
-34.78053,-4.2143235
28.27496,4.9254036
83.579605,15.709454
37.653755,-19.373663
-40.43036,-3.236562
37.486275,-20.355114
14.106642,0.45369053
-33.406223,2.5537758
61.16104,-15.504493
-48.847538,16.856318
-2.676608,29.12187
-36.931835,-11.564971
-47.32478,10.010616
53.720364,-22.127092
23.736496,1.990111
-30.659546,-7.8949437
28.532974,-18.949171
-22.658781,-16.32159
-51.34455,12.558516
8.635118,9.00287
26.52195,-7.125028
-42.670116,-2.1431937
57.858345,11.197157
-36.812336,18.259409
46.144306,-23.159576
-44.789165,-1.4922485
-19.121643,-21.529984
29.985584,13.517749
1.5939666,-9.502829
12.802713,-3.3512292
71.28359,27.11355
-45.596874,22.327002
75.46967,22.442602
52.69624,-20.579983
62.787422,-4.286942
18.490128,5.336905
23.828468,16.16595
-21.80955,-43.43156
-47.57527,-25.021132
49.231575,-19.99883
32.375694,-7.5961075
-22.419022,-7.337662
12.354217,-10.559518
6.0728626,13.216299
-37.328453,-2.0381548
85.53205,9.96054
70.61527,30.290604
25.155933,3.196315
38.89267,-8.322897
13.644561,4.067419
-56.09485,1.5058205
7.5565085,11.410876
-15.255401,-7.3735023
89.57117,0.7960556
-63.606037,-4.767204
19.437555,9.079329
-40.537518,-5.768305
-41.34995,-5.6826267
61.20119,-4.7084603
-4.079871,-10.4714775
-46.416042,14.024003
-70.741135,12.820079
51.413918,-8.94331
85.491806,13.608711
-49.603157,17.93077
57.519554,27.18411
37.244118,-11.709213
52.812923,-9.957384
-22.189594,-23.44905
-2.6875396,-1.0091697
56.617874,2.7439296
74.42932,22.575089
-41.173046,-2.2601187
60.98863,-5.1640854
-40.371765,12.418265
42.224094,-19.159296
39.09925,-27.767366
-49.244057,-4.4109545
39.302326,-17.503395
40.209877,-23.103518
-37.58306,6.0010843
-31.45659,-13.322813
-13.021151,-23.151846
72.86393,28.021336
72.06521,27.952415
15.287709,18.613186
-17.271854,-1.5558952
-44.57904,-16.607635
79.644424,19.90439
57.134914,10.418231
-41.944733,0.51121974
3.7813568,-21.518824
-3.8447747,-5.1145635
-57.731762,15.23346
-50.032722,-15.209582
-27.827124,0.80179673
-5.934779,-5.8864856
82.022545,16.579655
67.09193,-14.006995
-2.0147095,1.3205891
90.893745,-5.2721033
80.00423,17.751501
39.893505,-18.009665
18.469147,3.8342931
-6.880501,-17.434172
2.112827,26.417217
66.803375,26.612858
-57.12337,12.540827
10.125135,15.677156
33.72271,-4.235127
1.7698123,4.9792533
-48.740604,-16.187592
-48.906883,28.365408
-42.029453,-0.8118295
30.249693,12.506136
-29.490646,7.2946486
81.0149,17.202831
31.991638,-2.0713644
-61.625576,23.497183
25.146616,9.745828
26.94421,-6.932877
-73.49083,-5.7117105
-51.88936,17.229843
60.622387,-8.156195
-51.249695,2.519068
-10.389438,-11.989728
-60.256012,11.0737295
11.618705,9.91518
-36.133915,-7.9994884
40.7526,-19.363182
2.9254618,12.453564
8.727392,8.64299
59.715466,-13.448349
52.259533,-24.653448
61.098747,0.040364455
-0.285743,-12.5399685
-82.91665,-2.7714334
-63.916916,1.7080195
2.2894588,-17.354883
45.150024,-20.525534
-24.916113,-14.202002
55.392113,-19.472126
29.280548,13.507445
59.370487,2.8636427
59.952656,-1.7499187
-9.399395,-23.322754
90.71106,-2.70683
-57.012054,-10.419519
50.40482,-24.44565
-5.2479134,-9.190872
-16.162806,29.163832
-3.6658463,-14.202432
-2.777124,9.086966
29.815836,-3.3569958
61.855495,27.208197
30.961504,0.8115446
-46.756332,17.537935
-51.813812,24.197844
-56.34788,14.853338
-58.29051,-3.4495478
87.310036,5.525385
76.981636,24.058706
61.277767,1.1543348
17.095861,6.4295735
49.703663,-17.62311
2.438817,-2.0413947
-12.360819,-24.080843
46.73377,-17.584696
-18.026606,17.134132
16.031792,14.758298
-41.01046,2.4177327
59.68575,19.436913
-20.043419,-0.2600469
-61.865788,12.914075
28.86791,7.634773
20.520092,7.4585114
-62.101162,22.190805
-61.808464,-3.4185605
31.927538,-19.963816
46.9657,-17.980953
-56.51141,10.830906
3.0627563,-0.29724768
22.005222,3.27884
20.44102,11.987815
-18.809818,-14.532798
35.104683,-7.6388917
-17.474749,-9.363514
12.981042,10.282809
-61.10567,4.8580422
9.897503,8.967283
29.846191,12.771324
-3.2462177,-9.064606
-30.288925,9.219827
3.3558557,-5.6344614
67.31662,29.993591
-44.845303,-17.33993
-73.848366,-5.1489596
-17.44474,-15.872597
-52.660698,6.788985
84.40538,12.432148
8.600086,2.6381242
5.3593383,4.295579
-40.785267,-3.9366133
-30.592161,-5.3390555
13.217703,-2.7009995
-21.464779,-9.814603
84.395706,10.80777
18.127811,6.975128
20.760204,4.060204
89.068695,0.4471524
5.6044865,3.2715926
32.65862,-14.999505
-45.362644,16.802809
-40.92697,20.357056
-59.330963,-9.174395
34.247223,-22.881033
-29.738264,-9.15058
-47.28624,13.513333
41.45132,-23.996717
11.445168,-1.2766861
-41.655502,15.732219
-18.29424,-10.540153
-28.091654,-14.047578
56.376106,19.32397
-49.20733,3.746243
0.93275666,43.23625
-46.55641,-9.345288
32.171932,1.4401824
58.940323,22.204876
33.90586,5.9680185
47.74278,-19.567045
40.692368,1.6347332
50.732197,-23.26531
-40.503975,-3.003048
45.664776,-19.009298
56.77419,-10.023756
-0.595843,-6.321203
-47.662457,3.8901062
-35.76995,-16.865494
16.441807,16.509735
-69.86004,3.7110987
88.07897,3.6478992
18.772072,12.033273
-45.60438,-23.212908
22.62411,12.944783
2.0152073,-6.0355773
-57.84719,13.998783
